RegionName,YoY_Price_%,LatestPrice,YoY_Inventory_%,LatestInventory,YoY_Days_%,LatestDays,YoY_Inventory_%_z,YoY_Days_%_z,DemandIndex,GeoLevel
22380,6.931316950220534,339400.0,-14.164305949008494,606.0,-25.64102564102564,,-0.34153467079570915,-0.9269810929672913,0.6342578818815002,metro
22420,12.623490669593851,102600.0,-20.114942528735636,973.0,-25.34562211981567,,-0.7287215442001531,-0.8989119646909416,0.8138167544455474,metro
22500,0.4916420845624492,102200.0,-8.90736342042755,767.0,,,0.0005159844640073287,,,metro
22520,,,8.196721311475418,858.0,,,1.1134182766913479,,,metro
22540,11.068702290076327,145500.0,-19.999999999999996,536.0,,,-0.7212426404348028,,,metro
22580,,,-23.963963963963963,422.0,,,-0.9791637540722734,,,metro
22620,,,,,,,,,,metro
22660,6.670673076923084,355000.0,-14.178595773687796,1259.0,-16.53290529695024,,-0.3424644591410311,-0.06153102234147782,0.20199774074125446,metro
22700,14.267352185089965,88900.0,,,,,,,,metro
22780,,,-5.7870370370370345,407.0,,,0.2035445848833877,,,metro
22800,-1.8930957683741645,88100.0,,,,,,,,metro
22820,,,25.71428571428571,132.0,,,2.2532242285271944,,,metro
22860,5.200281096275483,149700.0,-4.7826086956521685,219.0,,,0.26889918415173186,,,metro
22900,7.801418439716312,106400.0,-1.8366054464851178,1550.0,-24.723247232472325,,0.4605851948502085,-0.8397741437290789,0.1895944744394352,metro
23060,5.680793507664572,117200.0,-22.614840989399298,1095.0,-16.065573770491802,,-0.8913810942910659,-0.01712536153549059,0.45425322791327827,metro
23140,1.3100436681222627,92800.0,-28.57142857142857,80.0,,,-1.2789551783651776,,,metro
23180,6.315789473684208,131300.0,-18.54838709677419,303.0,,,-0.6267913235272392,,,metro
23240,,,5.063291139240511,249.0,,,0.9095370590831279,,,metro
23300,-1.007838745800671,88400.0,,,,,,,,metro
23340,7.717842323651447,129800.0,,,,,,,,metro
23380,3.136531365313644,111800.0,-21.359223300970875,162.0,,,-0.8096824927279692,,,metro
23420,8.426443202979517,232900.0,-24.9727965179543,1379.0,-18.048780487804883,,-1.0448049198760923,-0.2055688963950894,0.6251869081355909,metro
23460,-4.880581516095539,91600.0,-24.163027656477443,521.0,,,-0.99211612440778,,,metro
23500,2.680652680652673,88100.0,7.476635514018692,115.0,,,1.0665648409681736,,,metro
23540,7.447485677912158,168800.0,-13.725490196078427,968.0,-12.352309344790546,,-0.31298248194982264,0.3357075873139246,-0.01136255268205097,metro
23580,5.055487053020968,170400.0,-6.3008130081300795,922.0,-26.340326340326335,,0.17011499979402744,-0.993428374814214,0.41165668751009327,metro
23620,,,-3.8961038961038974,148.0,,,0.32658091567680975,,,metro
23660,0.42553191489360653,70800.0,-18.685121107266433,235.0,,,-0.6356881219287591,,,metro
23700,2.8044871794871806,128300.0,,,,,,,,metro
23780,3.146067415730336,137700.0,-16.964285714285708,93.0,,,-0.523719449917795,,,metro
23820,7.335581787521073,381900.0,-25.05643340857788,332.0,,,-1.0502468765050919,,,metro
23860,3.2136105860113506,218400.0,-9.843400447427298,806.0,,,-0.060388633893889675,,,metro
23900,1.5167930660888507,187400.0,0.4106776180698102,489.0,,,0.6068079546779777,,,metro
23940,0.05042864346949116,198400.0,-4.962779156327546,383.0,,,0.2571761295820078,,,metro
23980,,,18.421052631578938,225.0,,,1.7786793497618751,,,metro
24020,2.5268477574226234,162300.0,-12.356575463371577,993.0,,,-0.2239120424745306,,,metro
24060,-0.16670139612419144,479100.0,-8.521560574948662,891.0,,,0.025618810941499627,,,metro
24100,2.640845070422526,116600.0,,,,,,,,metro
24140,-0.11737089201877549,85100.0,-11.913357400722024,488.0,,,-0.19507341090722954,,,metro
24220,-13.943488943488946,140100.0,9.92366412213741,432.0,,,1.2257843367674208,,,metro
24260,7.498144023756503,144800.0,11.049723756906072,201.0,,,1.2990530540569956,,,metro
24300,7.796780684104632,214300.0,-39.473684210526315,621.0,-20.775623268698062,,-1.988326388890654,-0.46467244225947585,1.2264994155750648,metro
24340,6.589383770591817,174700.0,-16.84743311641359,2300.0,-14.733542319749215,,-0.5161162647101097,0.10944375147264485,0.20333625661873245,metro
24380,6.327683615819213,94100.0,,,,,,,,metro
24420,13.092648977816435,260000.0,-12.322274881516593,370.0,,,-0.2216802249426669,,,metro
24460,14.388489208633093,79500.0,,,,,,,,metro
24500,4.1427660930529076,163400.0,-11.392405063291145,280.0,,,-0.16117688504480696,,,metro
24540,8.149532710280383,289300.0,5.571293673276667,1118.0,-16.417910447761198,,0.9425909870452374,-0.05060425626981542,-0.44599336538771095,metro
24580,6.058631921824098,162800.0,-7.9889807162534465,1336.0,-27.643312101910833,,0.06027189848324233,-1.1172375776780357,0.5284828395973966,metro
24620,8.896797153024917,91800.0,-7.741935483870965,286.0,,,0.07634625789573282,,,metro
24640,3.8863976083707064,208500.0,-25.230769230769234,243.0,,,-1.0615902917871858,,,metro
24660,2.722772277227725,124500.0,13.473053892215558,379.0,,,1.4567305740577667,,,metro
24700,11.845730027548207,121800.0,-22.499999999999996,93.0,,,-0.883908797331162,,,metro
24740,,,,,,,,,,metro
24780,1.0327022375215211,117400.0,-27.385892116182575,525.0,-29.044834307992208,,-1.201816514751018,-1.2504096753683964,1.2261130950597072,metro
24820,14.314115308151099,115000.0,-18.134715025906733,158.0,,,-0.5998751451338923,,,metro
24860,5.985205110961678,157600.0,-12.686749938770514,3565.0,-10.743801652892559,,-0.24539532768189726,0.48854736577170393,-0.12157601904490334,metro
24900,-0.692041522491349,57400.0,,,,,,,,metro
24940,,,-30.582524271844658,286.0,,,-1.409810061860168,,,metro
24980,6.042296072507547,105300.0,,,,,,,,metro
25060,6.795224977043168,116300.0,-23.87218045112782,2835.0,-17.748917748917748,,-0.9731917255524724,-0.17707605498058943,0.5751338902665308,metro
25180,5.191594561186652,170200.0,1.6570605187319787,1411.0,-27.27272727272727,,0.6879056812667984,-1.0820247506101115,0.19705953467165654,metro
25200,-1.1510002740476866,360700.0,,,,,,,,metro
25220,7.835051546391747,156900.0,39.81481481481482,604.0,,,3.170695780122533,,,metro
25260,9.034090909090908,191900.0,-12.169312169312175,166.0,,,-0.21172748232557226,,,metro
25300,,,-9.523809523809524,171.0,,,-0.039593982964345194,,,metro
25420,2.2574740695546103,167600.0,-10.416666666666663,2107.0,-18.63580998781973,,-0.09768903899875894,-0.26134821233021044,0.17951862566448468,metro
25460,-1.7773620205799867,105000.0,,,,,,,,metro
25500,3.2223415682062218,192200.0,-24.52471482889734,397.0,,,-1.0156498293422822,,,metro
25540,1.0943912448700521,221700.0,-3.346720214190091,5776.0,-23.699421965317924,,0.362327368556206,-0.7424906630223671,0.19008164723308055,metro
25580,,,-66.66666666666667,19.0,,,-3.7576775691668427,,,metro
25620,2.9389017788089777,133100.0,-13.66711772665764,638.0,,,-0.30918439184213076,,,metro
25700,-1.139601139601143,138800.0,,,,,,,,metro
25720,,,-4.268292682926833,314.0,,,0.3023639078398476,,,metro
25740,,,-19.463087248322154,360.0,,,-0.6863076268731692,,,metro
25780,5.193370165745859,95200.0,-9.345794392523366,97.0,,,-0.028011168054057175,,,metro
25820,5.070118662351675,97400.0,,,,,,,,metro
25840,6.371911573472033,163600.0,-16.60649819494585,231.0,,,-0.5004394816151964,,,metro
25860,3.457943925233642,110700.0,-26.286856571714146,1475.0,-21.021611001964637,,-1.1303061594265473,-0.48804610148732297,0.8091761304569351,metro
25880,2.38297872340425,120300.0,-22.34848484848485,205.0,,,-0.8740502423677466,,,metro
25900,4.1843541540327545,343600.0,,,,,,,,metro
25940,2.210945994925706,282000.0,-3.4067446662078504,2807.0,-6.081081081081086,,0.3584217897843905,0.9315972702240058,-0.6450095300041981,metro
25980,5.166374781085814,120100.0,-23.356401384083046,443.0,,,-0.939631806094967,,,metro
26020,,,,,,,,,,metro
26090,6.2982005141388075,165400.0,-17.213114754098356,505.0,-16.43192488262911,,-0.5399098753700088,-0.05193590244795427,0.29592288890898155,metro
26140,8.72781065088757,147000.0,-7.484567901234573,1199.0,-7.623318385650224,,0.09309225612660003,0.7850544783262975,-0.43907336722644874,metro
26220,5.757655064119338,404100.0,20.895522388059696,81.0,,,1.9396843440190732,,,metro
26300,5.9667673716012,140300.0,-25.259875259875265,719.0,,,-1.0634841181460624,,,metro
26340,,,,,,,,,,metro
26380,4.366499642090194,145800.0,21.00350058343057,1037.0,,,1.946710103246907,,,metro
26420,5.574516496018211,185600.0,2.3356035245680973,26596.0,4.3010752688172005,,0.7320560744861045,1.9181057491235385,-1.3250809118048215,metro
26460,3.178368121442121,217500.0,,,,,,,,metro
26500,5.52721088435375,124100.0,,,,,,,,metro
26540,-1.2345679012345734,88000.0,,,,,,,,metro
26580,-2.366255144032925,94900.0,-7.727016356457983,1636.0,,,0.07731699274393959,,,metro
26620,,,-21.835632873425315,2606.0,-27.77777777777778,,-0.8406807784318898,-1.1300144541662227,0.9853476162990562,metro
26660,,,-9.768637532133672,351.0,,,-0.055524075450216835,,,metro
26700,,,98.03921568627452,101.0,,,6.959151591063884,,,metro
26740,1.8018018018018056,79100.0,-1.7006802721088454,289.0,,,0.4694293651467108,,,metro
26780,3.545150501672234,154800.0,-5.882352941176472,96.0,,,0.19734271615640206,,,metro
26820,8.557951482479776,161100.0,-6.785714285714284,522.0,,,0.13856418887452457,,,metro
26860,5.253623188405787,116200.0,,,,,,,,metro
26900,5.642167780252416,142300.0,-22.202380952380953,6535.0,-21.142857142857142,,-0.8645437786530242,-0.49956686287765556,0.6820553207653399,metro
26960,12.199170124481329,135200.0,-14.832535885167463,178.0,,,-0.38501402905094073,,,metro
26980,1.3258541560428272,198700.0,-5.100956429330495,893.0,-19.70802919708029,,0.2481854231940843,-0.36323006668938285,0.05752232174764928,metro
27020,,,,,,,,,,metro
27060,2.9058116232465014,205400.0,,,,,,,,metro
27100,6.382978723404253,125000.0,-26.701570680628272,560.0,,,-1.1572901395496509,,,metro
27140,6.129032258064515,131600.0,-3.961689159773618,2206.0,-17.564402810304447,,0.32231351456073454,-0.15954351691325128,-0.08138499882374163,metro
27160,,,,,,,,,,metro
27180,7.452725250278092,96600.0,-18.6046511627907,490.0,-31.688055281342542,,-0.6304522272833467,-1.5015675094382646,1.0660098683608057,metro
27220,,,,,,,,,,metro
27260,8.025042686397278,189800.0,-2.848224736636751,7470.0,-9.9009900990099,,0.39476270598173285,0.5686309934882023,-0.4816968497349676,metro
27300,3.5799522673030992,86800.0,-3.053435114503822,127.0,,,0.3814103925725784,,,metro
27340,1.3382899628252787,136300.0,-25.801195002715914,1366.0,-17.525773195876294,,-1.098705879034068,-0.1558729458983613,0.6272894124662146,metro
27380,,,3.463203463203457,239.0,,,0.8054250138998583,,,metro
27420,2.49066002490661,164600.0,,,,,,,,metro
27460,,,-14.444444444444448,616.0,,,-0.35976229177622715,,,metro
27500,2.590673575129543,138600.0,-15.384615384615385,539.0,-36.56804733727811,,-0.4209358892415244,-1.9652624662369034,1.193099177739214,metro
27540,0.24077046548955927,124900.0,-32.47422680412371,131.0,,,-1.532896454226946,,,metro
27600,,,0.18115942028984477,553.0,,,0.5918740174097195,,,metro
27620,3.816199376947038,133300.0,-2.620967741935487,483.0,,,0.4095495147640812,,,metro
27700,11.63227016885553,119000.0,-17.777777777777782,111.0,,,-0.5766505009713728,,,metro
27740,4.503753127606336,125300.0,-12.813102119460495,905.0,-8.144796380090503,,-0.2536166171412227,0.7355038410851334,-0.24094361197195538,metro
27780,-2.1024967148488782,74500.0,-5.98705501618123,581.0,,,0.1905301224923627,,,metro
27860,7.81853281853282,111700.0,-7.8907435508346,607.0,,,0.06666384334847261,,,metro
27900,3.518728717366626,91200.0,9.629629629629633,740.0,,,1.2066525524109364,,,metro
27920,1.1801730920534936,128600.0,13.103448275862073,328.0,,,1.4326816439859542,,,metro
27940,5.725907384230289,337900.0,-11.578947368421055,84.0,,,-0.17331453299443514,,,metro
27980,6.23310810810811,628900.0,,,-16.279069767441857,,,-0.03741166855150864,,metro
28020,5.672727272727274,145300.0,-18.05225653206651,1035.0,-23.809523809523814,,-0.5945098626153119,-0.7529524976539222,0.6737311801346171,metro
28060,,,,,,,,,,metro
28100,2.493765586034913,123300.0,-11.826086956521742,507.0,,,-0.18939503179975034,,,metro
28140,8.633093525179847,166100.0,5.382041271611815,7558.0,-21.543408360128613,,0.9302770027003463,-0.5376270845459322,-0.19632495907720704,metro
28180,,,,,,,,,,metro
28260,3.4077555816686145,176000.0,,,,,,,,metro
28300,6.267806267806275,186500.0,-15.94827586206896,390.0,,,-0.4576112827062205,,,metro
28340,4.0286481647269445,116200.0,-41.048034934497814,135.0,,,-2.0907638216408317,,,metro
28380,,,-27.419354838709676,45.0,,,-1.2039938157401269,,,metro
28420,9.857819905213262,231800.0,2.285714285714291,716.0,-13.609467455621305,,0.7288099581841712,0.21625291009130582,-0.47253143413773846,metro
28500,6.1433447098976135,186600.0,-14.463840399002493,343.0,,,-0.36102431793114453,,,metro
28540,7.8482104355325655,250100.0,,,,,,,,metro
28580,-2.500452980612433,538100.0,-14.26116838487973,1497.0,-14.323962516733602,,-0.3478371668720267,0.14836186586463837,0.09973765050369417,metro
28620,-8.397457343593173,273800.0,-6.032906764168189,1028.0,,,0.18754671143955515,,,metro
28660,2.4617996604414216,120700.0,7.81352593565332,1642.0,-11.214953271028039,,1.0884851090411731,0.4437787213327826,-0.7661319151869779,metro
28700,3.703703703703698,120400.0,-10.853589598643298,1577.0,-9.297912713472488,,-0.1261180686805704,0.6259351732958053,-0.24990855230761744,metro
28740,6.934886183165689,202000.0,-1.7086330935251803,1093.0,,,0.4689119031881995,,,metro
28780,3.0989272943980906,86500.0,7.36842105263158,102.0,,,1.0595237087463931,,,metro
28820,1.3620885357548351,89300.0,-14.400000000000002,214.0,,,-0.3568704489869584,,,metro
28860,,,-23.222748815165872,162.0,,,-0.930935506196934,,,metro
28900,4.8216644649933915,158700.0,-5.995717344753748,439.0,,,0.1899664954128967,,,metro
28940,5.820476858345014,150900.0,-17.528501628664493,4051.0,-18.483412322274884,,-0.5604309836984999,-0.24686744512177217,0.403649214410136,metro
29020,6.682297772567414,91000.0,2.4464831804281273,335.0,,,0.7392706214848012,,,metro
29060,5.704534373476355,216800.0,-23.78917378917379,535.0,,,-0.9677907756737294,,,metro
29100,4.536357571714467,156700.0,-14.157303370786511,382.0,,,-0.3410790378006147,,,metro
29180,2.2827687776141303,138900.0,18.149100257069417,2298.0,50.1577287066246,,1.760984370713754,6.2753872141438185,-4.0181857924287865,metro
29200,5.124099279423544,131300.0,-7.467532467532467,570.0,-10.9697933227345,,0.09420069153915375,0.4670737247528107,-0.28063720814598225,metro
29260,2.171290711700835,169400.0,-15.037593984962406,113.0,,,-0.3983564342645861,,,metro
29300,,,-14.133333333333331,322.0,,,-0.3395193922513465,,,metro
29340,4.604051565377532,170400.0,27.71804062126644,1069.0,,,2.383601472559505,,,metro
29380,10.22336769759451,128300.0,-18.529411764705884,277.0,,,-0.6255566657898859,,,metro
29420,5.945036455412223,188900.0,-29.507309149972926,1302.0,-16.473317865429237,,-1.3398496171754781,-0.05586904765623913,0.6978593324158586,metro
29460,9.337748344370866,165100.0,-27.507082152974505,2559.0,-5.769230769230771,,-1.2097019217666467,0.9612291661827692,0.12423637779193875,metro
29500,4.6119235095613,93000.0,,,,,,,,metro
29540,4.564755838641199,197000.0,-1.2057272042200418,1311.0,-30.434782608695656,,0.5016342105057247,-1.3824820250483725,0.4404239072713239,metro
29620,6.932153392330376,145000.0,-15.62651185292695,1744.0,-20.09744214372716,,-0.436675236788342,-0.400231934192963,0.4184535854906525,metro
29660,5.055611729019205,207800.0,-18.181818181818176,126.0,,,-0.6029399808738141,,,metro
29700,10.91370558375635,131100.0,1.002004008016022,504.0,,,0.6452834712075569,,,metro
29740,6.295754026354317,145200.0,-16.81818181818182,915.0,-12.163616792249732,,-0.5142129862030732,0.35363708064009014,0.08028795278149153,metro
29780,,,,,,,,,,metro
29820,14.318813716404089,246700.0,-24.10030183422336,9807.0,-28.04878048780488,,-0.9880347770300856,-1.1557650268060873,1.0718999019180864,metro
29860,,,,,,,,,,metro
29900,,,,,,,,,,metro
29940,5.1146384479717755,178800.0,,,,,,,,metro
29980,2.983425414364649,93200.0,-18.791946308724828,121.0,,,-0.6426388599211258,,,metro
30020,-4.2394014962593545,76800.0,4.402515723270439,830.0,,,0.86654274008815,,,metro
30060,-0.26954177897574594,111000.0,-10.313901345291477,200.0,,,-0.09100246304263064,,,metro
30140,6.484424666242838,167500.0,-17.81701444622793,512.0,,,-0.5792034921978537,,,metro
30220,,,,,,,,,,metro
30260,,,9.944751381215466,199.0,,,1.227156410124903,,,metro
30280,25.547445255474454,137600.0,27.419354838709676,79.0,,,2.364167045212269,,,metro
30300,5.853119823302033,191700.0,-4.82758620689655,276.0,,,0.26597265659137737,,,metro
30340,11.30239520958083,148700.0,-11.111111111111116,360.0,,,-0.14287408258108156,,,metro
30380,,,-1.6260162601625994,121.0,,,0.4742874882994147,,,metro
30420,,,,,,,,,,metro
30460,5.671447196870916,162100.0,-12.211868563021088,1790.0,-19.885550786838337,,-0.21449647633197122,-0.3800980994546334,0.29729728789330234,metro
30580,0.3092783505154628,97300.0,,,,,,,,metro
30620,8.239277652370202,95900.0,,,,,,,,metro
30660,,,,,,,,,,metro
30700,7.202572347266889,166700.0,,,-16.216216216216218,,,-0.031439348435789397,,metro
30780,2.6943802925327276,133400.0,-10.22700678680084,3836.0,-17.543859649122805,,-0.08534854148867958,-0.1575915136871307,0.12147002758790515,metro
30820,6.044376434583021,138600.0,-10.303030303030303,148.0,,,-0.09029512277619742,,,metro
30860,,,-32.173913043478265,234.0,,,-1.513356100104031,,,metro
30880,,,,,,,,,,metro
30900,,,,,,,,,,metro
30940,5.062082139446034,110000.0,,,,,,,,metro
30980,,,21.1120764552563,1394.0,,,1.953774751167532,,,metro
31020,12.919254658385103,181800.0,-3.9087947882736174,295.0,,,0.3257551642140759,,,metro
31060,,,,,,,,,,metro
31080,6.7184334908845456,632200.0,-22.17403090268365,14355.0,-17.500000000000004,,-0.8626991412001919,-0.15342398679936373,0.5080615639997778,metro
31140,3.038674033149169,149200.0,-10.191534641759281,3798.0,-13.677811550151976,,-0.08304049448436729,0.20975888067535708,-0.0633591930954949,metro
31180,,,8.113391984359719,1106.0,-12.5,,1.1079963321318798,0.32167407840613577,-0.7148352052690078,metro
31220,,,-24.468085106382976,284.0,,,-1.0119651336112747,,,metro
31260,,,,,,,,,,metro
31300,1.1034482758620623,73300.0,-13.194444444444443,250.0,,,-0.27842921332804715,,,metro
31340,4.768583450210384,149400.0,-19.83173076923077,1334.0,-20.518358531317492,,-0.710293956797548,-0.4402272464644539,0.5752606016310009,metro
31380,-1.1111111111111072,71200.0,,,,,,,,metro
31420,6.364513018322082,110300.0,-19.252873563218387,843.0,-8.764044943820226,,-0.6726297659600287,0.6766630821832783,-0.002016658111624825,metro
31460,10.47663992449268,234100.0,3.3573141486810565,431.0,-22.418136020151135,,0.7985351707599588,-0.6207433683176189,-0.08889590122116997,metro
31500,4.166666666666674,112500.0,-9.411764705882353,154.0,,,-0.03230362299139915,,,metro
31540,5.780346820809257,237900.0,-15.077926785067053,2343.0,-17.0028818443804,,-0.4009807469005429,-0.10618801201668379,0.25358437945861334,metro
31580,6.900212314225063,100700.0,,,,,,,,metro
31620,,,,,,,,,,metro
31660,1.6129032258064502,88200.0,,,,,,,,metro
31680,-5.08149568552253,99000.0,-13.903743315508022,161.0,,,-0.32458078190678263,,,metro
31700,7.857432158768729,266300.0,-20.43539325842697,1133.0,-14.77272727272727,,-0.7495721396695624,0.10572041240363643,0.321925863632963,metro
31740,1.2612612612612706,168600.0,0.0,460.0,,,0.5800866147360709,,,metro
31820,,,-27.807486631016044,405.0,,,-1.229248178549636,,,metro
31860,3.8285714285714256,181700.0,-6.774193548387098,289.0,,,0.13931380250077488,,,metro
31900,6.9459757442116965,97000.0,,,,,,,,metro
31930,-1.523656776263027,122800.0,-14.529914529914533,200.0,,,-0.36532352790943595,,,metro
31940,12.35356762513311,105500.0,,,,,,,,metro
31980,11.703703703703706,75400.0,-18.333333333333336,245.0,,,-0.6127985358372303,,,metro
32000,-1.1650485436893177,101800.0,-15.02347417840375,181.0,,,-0.39743770839697956,,,metro
32020,4.691358024691361,84800.0,-32.786885245901644,164.0,,,-1.5532400330850342,,,metro
32100,2.6200873362445476,141000.0,,,,,,,,metro
32140,2.98146655922642,127800.0,,,,,,,,metro
32180,,,,,,,,,,metro
32220,,,18.73015873015873,374.0,,,1.7987917902135562,,,metro
32260,5.632306057385761,99400.0,-35.13513513513513,72.0,,,-1.7060323470505991,,,metro
32280,7.983761840324766,79800.0,-7.741935483870965,143.0,,,0.07634625789573282,,,metro
32300,1.2016021361815676,75800.0,-14.806378132118446,374.0,,,-0.38331203658632973,,,metro
32340,,,,,,,,,,metro
32380,,,-5.862068965517242,273.0,,,0.19866252270322857,,,metro
32460,,,,,,,,,,metro
32500,,,,,,,,,,metro
32540,7.657142857142851,94200.0,-0.512820512820511,388.0,,,0.5467191979368179,,,metro
32580,,,24.77592829705506,1949.0,-14.367269267364414,,2.192168630584753,0.1442468751776312,-1.168207752881192,metro
32620,-6.325301204819278,93300.0,-7.5268817204301115,172.0,,,0.0903390455857418,,,metro
32660,11.734693877551017,87600.0,,,,,,,,metro
32700,0.4702194357366851,128200.0,,,,,,,,metro
32740,,,-8.54166666666667,439.0,,,0.02431057867351002,,,metro
32780,8.81180223285487,272900.0,4.176904176904173,848.0,-16.11111111111111,,0.8518629948086118,-0.02145230202005802,-0.4152053463942769,metro
32820,6.484641638225264,124800.0,-8.357418111753368,3805.0,-15.186246418338111,,0.03629898041009183,0.06642798320260805,-0.05136348180634994,metro
32860,8.860759493670889,154800.0,-12.71929824561403,199.0,,,-0.24751313087698454,,,metro
32900,13.481071098799635,245800.0,-0.5390835579514808,369.0,-4.878048780487809,,0.5450103544888777,1.045908933902323,-0.7954596441956003,metro
32940,,,,,,,,,,metro
32980,,,-12.857142857142856,305.0,,,-0.25648219215949075,,,metro
33020,-4.401228249744116,93400.0,48.67256637168143,168.0,,,3.7470383419218267,,,metro
33060,2.7065527065527117,72100.0,,,,,,,,metro
33100,7.003257328990231,262800.0,-2.5108729767295834,43486.0,3.603603603603611,,0.41671299170426174,1.8518322613878118,-1.1342726265460368,metro
33140,,,-21.489361702127663,369.0,,,-0.8181501381602938,,,metro
33180,,,,,,,,,,metro
33220,2.7485852869846505,127100.0,-7.44920993227991,410.0,,,0.09539287409680638,,,metro
33260,6.424433912585581,202100.0,,,-16.036505867014338,,,-0.014363340595145848,,metro
33300,2.4582967515364373,116700.0,-25.260416666666664,287.0,,,-1.0635193455708922,,,metro
33340,3.7554164660568157,215500.0,-3.336401288541191,4201.0,-18.592964824120607,,0.36299878454764833,-0.25727708145483713,-0.0528608515464056,metro
33420,,,-14.536340852130325,341.0,,,-0.36574166596456414,,,metro
33460,5.118443316412868,248500.0,-9.501066964739358,8906.0,-19.10112359550562,,-0.038114205091572304,-0.30556213127528176,0.17183816818342704,metro
33500,-1.764705882352946,200400.0,,,,,,,,metro
33540,8.92116182572613,262500.0,11.368909512761016,480.0,,,1.3198213421533889,,,metro
33620,0.7177033492822948,84200.0,-29.36507936507936,89.0,,,-1.3305952281735454,,,metro
33660,3.429101019462455,111600.0,-15.43506777437691,1934.0,-16.430020283975654,,-0.42421864778102214,-0.051754928220904176,0.23798678800096315,metro
33700,10.02304147465438,286500.0,-22.770199370409237,736.0,-20.124804992199685,,-0.9014897146032768,-0.4028319414665245,0.6521608280349006,metro
33740,,,26.405451448040896,742.0,,,2.2981959380025576,,,metro
33780,4.147157190635453,155700.0,-21.86046511627907,672.0,-43.47399411187438,,-0.8422965246367448,-2.6214628564414726,1.7318796905391087,metro
33860,2.5023169601482875,110600.0,-4.5767517213446745,2356.0,-17.16417910447762,,0.28229356930409694,-0.12151441525571106,-0.08038957702419294,metro
33940,12.286689419795227,230300.0,-14.093959731543626,256.0,,,-0.3369574912568269,,,metro
33980,,,-8.955223880597018,1220.0,,,-0.0025981263852160592,,,metro
34020,,,-3.8834951456310662,198.0,,,0.32740132246988196,,,metro
34060,-8.124618204031764,150400.0,8.379120879120872,789.0,,,1.1252863713667252,,,metro
34100,2.996575342465757,120300.0,-12.391930835734865,608.0,,,-0.22621249149372089,,,metro
34140,3.165735567970196,221600.0,,,,,,,,metro
34180,4.241071428571419,140100.0,,,,,,,,metro
34220,11.383108935128528,91000.0,,,,,,,,metro
34260,8.995633187772922,124800.0,-22.49589490968801,472.0,,,-0.8836416936252566,,,metro
34300,7.067669172932334,142400.0,-31.818181818181824,120.0,,,-1.4902099275812286,,,metro
34340,-4.147880973850315,106300.0,,,,,,,,metro
34380,,,-23.788546255506603,173.0,,,-0.9677499442777435,,,metro
34420,,,3.267973856209161,158.0,,,0.7927221139469988,,,metro
34460,5.027932960893855,112800.0,-16.51785714285714,187.0,,,-0.49467192190058806,,,metro
34500,-4.1265474552957375,69700.0,,,,,,,,metro
34540,1.724137931034475,135700.0,-17.11026615969582,218.0,,,-0.5332178811325475,,,metro
34580,10.384615384615392,315700.0,-17.365269461077848,414.0,-27.176781002638517,,-0.5498100439452269,-1.0729079731535414,0.8113590085493841,metro
34620,7.471980074719808,86300.0,-3.6170212765957444,453.0,,,0.34473983454559376,,,metro
34660,4.147465437788012,135600.0,-1.2448132780082943,238.0,,,0.4990910179412036,,,metro
34700,1.9330855018587334,137100.0,,,,,,,,metro
34740,5.365402405180397,113900.0,-25.555555555555554,402.0,-14.28571428571429,,-1.0827229890933787,0.15199619797559996,0.4653633955588894,metro
34780,,,,,,,,,,metro
34820,4.894259818731128,173600.0,-14.679340632896166,7091.0,-15.695067264573993,,-0.37504615587424467,0.018080023286029645,0.1784830662941075,metro
34860,,,-23.456790123456795,124.0,,,-0.9461637462668062,,,metro
34900,5.596234309623438,605700.0,-19.999999999999996,204.0,-13.623188405797105,,-0.7212426404348028,0.21494915071504503,0.25314674485987887,metro
34940,-1.844140392623439,330000.0,-11.141510867913052,5846.0,17.6056338028169,,-0.1448520872249035,3.1822997527068524,-1.5187238327409744,metro
34980,12.135922330097081,231000.0,22.687186581359153,7095.0,-18.197573656845755,,2.0562615955282086,-0.21970716574051197,-0.9182772148938483,metro
35020,,,,,,,,,,metro
35060,5.437178545187371,143500.0,25.47169811320755,133.0,,,2.2374399114159575,,,metro
35100,-1.026392961876832,135000.0,-14.164305949008494,909.0,,,-0.34153467079570915,,,metro
35140,,,-6.779661016949157,165.0,,,0.13895805366119818,,,metro
35220,9.66850828729282,79400.0,-24.463519313304715,176.0,,,-1.0116680536059848,,,metro
35260,2.483069977426644,90800.0,1.1784511784511675,601.0,,,0.6567642644515258,,,metro
35300,2.3731968357375566,220000.0,-7.9973416038989775,4153.0,-15.7502329916123,,0.05972788509862602,0.012838197249718731,-0.03628304117417237,metro
35380,,,31.852221667498746,5282.0,-17.85714285714286,,2.6525980096412565,-0.18735956288547084,-1.2326192233778928,metro
35420,0.8833922261484162,114200.0,-6.101694915254241,277.0,,,0.18307090976868548,,,metro
35440,0.8165019338203683,234600.0,-14.72868217054264,660.0,,,-0.3782566351959683,,,metro
35460,,,-15.81395348837209,181.0,,,-0.44887140098043377,,,metro
35500,1.235521235521242,131100.0,-9.554140127388532,142.0,,,-0.04156748805256289,,,metro
35580,,,,,,,,,,metro
35620,6.940298507462694,429900.0,-15.434679151607133,65747.0,-14.701130856219713,,-0.4241933614720454,0.1125234761953139,0.15583494263836575,metro
35660,8.862745098039216,138800.0,-7.196710075394108,1354.0,-26.582278481012654,,0.11182214663140401,-1.0164185735966937,0.4522982134826449,metro
35700,6.578947368421062,137700.0,,,,,,,,metro
